price,age,hp_kW,km,Gearing_Type,make_model
9890,3.0,100.0,212569.0,Automatic,Opel Astra
10798,0.0,56.0,10.0,Manual,Renault Clio
17990,2.0,100.0,41000.0,Manual,Opel Insignia
19990,1.0,103.0,26803.0,Manual,Opel Insignia
21400,1.0,85.0,28100.0,Automatic,Audi A3
17600,3.0,81.0,37985.0,Automatic,Audi A3
8750,1.0,66.0,21695.0,Manual,Opel Corsa
9800,2.0,55.0,52000.0,Manual,Renault Clio
16856,1.0,66.0,8682.0,Manual,Audi A1
8590,2.0,54.0,27202.0,Manual,Renault Clio
19350,2.0,85.0,17220.0,Manual,Audi A3
25900,0.0,85.0,100.0,Automatic,Audi A3
13250,0.0,66.0,1.0,Automatic,Opel Corsa
18500,2.0,110.0,80000.0,Automatic,Audi A3
14990,1.0,81.0,7000.0,Manual,Opel Astra
18490,3.0,81.0,50000.0,Automatic,Audi A3
14900,1.0,81.0,2222.0,Manual,Opel Astra
22640,1.0,85.0,9380.0,Automatic,Audi A3
31995,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
15580,2.0,70.0,2450.0,Manual,Audi A1
22890,1.0,125.0,21759.0,Automatic,Opel Insignia
35580,1.0,165.0,3500.0,Automatic,Renault Espace
26900,0.0,85.0,300.0,Automatic,Audi A3
8500,3.0,54.0,56111.0,Manual,Renault Clio
20000,3.0,118.0,116000.0,Automatic,Renault Espace
19388,0.0,85.0,10.0,Automatic,Audi A1
23290,1.0,110.0,10.0,Automatic,Audi A3
15900,3.0,110.0,142800.0,Manual,Audi A3
21500,1.0,85.0,16800.0,Manual,Audi A3
18975,1.0,110.0,15521.0,Automatic,Opel Astra
16690,0.0,66.0,500.0,Automatic,Opel Corsa
16500,2.0,184.0,75000.0,Automatic,Opel Insignia
37450,1.0,165.0,62860.0,Automatic,Renault Espace
15990,2.0,110.0,21379.0,Automatic,Opel Astra
17999,2.0,125.0,34344.0,Manual,Opel Insignia
11955,2.0,92.0,39754.0,Manual,Opel Astra
15650,0.0,66.0,3.0,Automatic,Opel Corsa
7980,3.0,56.0,79980.0,Manual,Renault Clio
22650,0.0,70.0,3000.0,Manual,Audi A1
15480,3.0,81.0,94300.0,Automatic,Audi A3
13290,3.0,85.0,59000.0,Manual,Audi A1
15972,1.0,66.0,26920.0,Manual,Audi A1
19500,3.0,81.0,44000.0,Semi-automatic,Audi A3
29990,0.0,100.0,1647.3626086956522,Manual,Opel Insignia
20440,2.0,121.0,23530.0,Automatic,Opel Insignia
8300,2.0,51.0,50000.0,Manual,Opel Corsa
29995,0.0,147.0,1.0,Automatic,Opel Insignia
12490,2.0,81.0,87850.0,Manual,Opel Astra
11999,3.0,81.0,183000.0,Manual,Audi A3
31850,0.0,118.0,1.0,Automatic,Renault Espace
19800,1.0,85.0,37592.0,Manual,Audi A3
8450,2.0,51.0,52535.0,Manual,Opel Corsa
19940,0.0,110.0,4501.0,Automatic,Opel Astra
15999,3.0,81.0,31000.0,Manual,Audi A3
15909,2.0,100.0,20346.0,Manual,Opel Insignia
9999,1.0,54.0,14877.0,Manual,Renault Clio
16990,3.0,81.0,29718.0,Automatic,Audi A3
15890,2.0,110.0,47970.0,Automatic,Opel Astra
23900,0.0,85.0,1647.3626086956522,Automatic,Audi A3
15840,1.0,66.0,18481.0,Manual,Audi A1
13399,3.0,81.0,152818.0,Manual,Audi A3
22185,0.0,100.0,1647.3626086956522,Automatic,Opel Astra
19900,1.0,100.0,24178.0,Automatic,Opel Insignia
12480,2.0,81.0,62171.0,Manual,Opel Astra
15970,3.0,100.0,91600.0,Automatic,Opel Astra
12890,3.0,70.0,64500.0,Manual,Audi A1
10800,2.0,77.0,61166.0,Automatic,Opel Astra
21490,0.0,70.0,50.0,Manual,Audi A1
24950,0.0,85.0,50.0,Manual,Audi A3
9250,2.0,54.0,33000.0,Manual,Renault Clio
18975,1.0,110.0,23751.0,Automatic,Opel Astra
40900,0.0,121.0,25.0,Manual,Opel Insignia
15990,3.0,81.0,53000.0,Manual,Audi A3
23825,1.0,125.0,24999.0,Automatic,Opel Insignia
19990,1.0,85.0,9000.0,Manual,Audi A3
25470,0.0,85.0,201.0,Manual,Audi A3
29385,1.0,165.0,21123.0,Automatic,Renault Espace
18900,1.0,70.0,13135.0,Automatic,Audi A1
24900,3.0,118.0,21790.0,Automatic,Renault Espace
32490,0.0,121.0,9000.0,Automatic,Opel Insignia
30169,0.0,110.0,10.0,Automatic,Opel Astra
15500,2.0,70.0,21000.0,Manual,Audi A1
27804,0.0,125.0,1647.3626086956522,Automatic,Opel Insignia
7950,3.0,55.0,48000.0,Manual,Renault Clio
20900,2.0,93.0,20350.0,Automatic,Audi A1
15900,3.0,81.0,98000.0,Manual,Audi A3
13480,0.0,66.0,10.0,Automatic,Opel Corsa
21480,1.0,92.0,4212.0,Automatic,Audi A1
17950,3.0,70.0,70000.0,Automatic,Audi A1
9350,3.0,100.0,147000.0,Manual,Opel Insignia
7900,3.0,55.0,70000.0,Manual,Renault Clio
8700,2.0,51.0,55000.0,Manual,Opel Corsa
22900,0.0,85.0,1.0,Automatic,Audi A3
24323,0.0,122.0,1647.3626086956522,Manual,Opel Insignia
16500,3.0,110.0,170231.0,Automatic,Audi A3
18700,1.0,103.0,29765.0,Manual,Opel Insignia
42990,0.0,165.0,1647.3626086956522,Automatic,Renault Espace
39950,0.0,154.0,10.0,Automatic,Opel Insignia
19900,1.0,85.0,16000.0,Manual,Audi A3
22989,1.0,121.0,13889.0,Automatic,Opel Insignia
16999,1.0,77.0,2664.0,Automatic,Opel Astra
13999,0.0,66.0,2500.0,Automatic,Opel Corsa
12900,3.0,87.0,35000.0,Automatic,Renault Clio
11990,1.0,66.0,17645.0,Automatic,Opel Corsa
17777,0.0,66.0,10.0,Automatic,Opel Corsa
17450,3.0,81.0,33000.0,Automatic,Audi A3
25410,0.0,110.0,5.0,Manual,Audi A3
21600,1.0,85.0,26600.0,Manual,Audi A3
28880,1.0,162.0,150.0,Automatic,Renault Clio
29137,0.0,85.0,1647.3626086956522,Automatic,Audi A1
23021,1.0,162.0,5.0,Automatic,Renault Clio
18950,2.0,85.0,25000.0,Manual,Audi A3
18980,0.0,92.0,2000.0,Manual,Opel Astra
28955,0.0,81.0,1647.3626086956522,Manual,Opel Insignia
25900,0.0,85.0,1990.0,Automatic,Audi A1
21990,1.0,85.0,26500.0,Automatic,Audi A3
37750,0.0,100.0,1647.3626086956522,Automatic,Opel Insignia
16900,1.0,70.0,7931.0,Manual,Audi A1
35950,0.0,147.0,10.0,Manual,Opel Insignia
13990,2.0,88.0,28185.0,Automatic,Renault Clio
24700,0.0,100.0,9800.0,Manual,Opel Insignia
24980,0.0,85.0,10.0,Manual,Audi A3
6390,3.0,51.0,63725.0,Manual,Opel Corsa
23700,0.0,85.0,10.0,Automatic,Audi A3
19980,2.0,70.0,10.0,Automatic,Audi A1
18500,2.0,100.0,24000.0,Automatic,Opel Insignia
16489,1.0,110.0,38750.0,Automatic,Opel Astra
19299,1.0,100.0,25134.0,Automatic,Opel Insignia
7900,3.0,55.0,45000.0,Manual,Opel Corsa
17950,1.0,92.0,12960.0,Automatic,Audi A1
16900,3.0,70.0,3150.0,Automatic,Audi A1
10980,3.0,81.0,81616.0,Manual,Opel Astra
21000,2.0,85.0,34000.0,Automatic,Audi A3
38580,1.0,165.0,17900.0,Automatic,Renault Espace
20880,1.0,85.0,9376.0,Manual,Audi A3
9000,2.0,55.0,28500.0,Manual,Renault Clio
28989,0.0,147.0,9999.0,Automatic,Opel Astra
15850,2.0,92.0,17768.0,Manual,Audi A1
8299,2.0,66.0,58521.0,Manual,Opel Corsa
15500,3.0,81.0,123226.0,Manual,Audi A3
16990,0.0,66.0,5.0,Manual,Opel Astra
15290,3.0,110.0,124950.0,Automatic,Audi A3
10491,1.0,56.0,2585.0,Manual,Renault Clio
17995,2.0,81.0,72061.0,Manual,Audi A3
10490,3.0,74.0,43812.0,Manual,Opel Astra
9999,2.0,81.0,103963.0,Manual,Opel Astra
17900,3.0,81.0,87999.0,Automatic,Audi A3
17990,2.0,110.0,8909.0,Manual,Audi A3
17300,2.0,85.0,37875.0,Manual,Audi A3
14990,3.0,66.0,49351.0,Automatic,Audi A1
14100,1.0,81.0,19555.0,Manual,Opel Astra
20500,1.0,85.0,18000.0,Manual,Audi A3
19890,2.0,70.0,23033.0,Automatic,Audi A1
14850,3.0,70.0,25000.0,Automatic,Audi A1
10990,2.0,74.0,3898.0,Manual,Opel Astra
22200,0.0,85.0,10.0,Manual,Audi A1
21890,1.0,110.0,30497.0,Automatic,Audi A3
24288,0.0,110.0,10.0,Manual,Audi A3
33790,0.0,125.0,6446.0,Manual,Opel Insignia
16990,3.0,125.0,46000.0,Automatic,Opel Insignia
15920,0.0,88.0,1647.3626086956522,Automatic,Renault Clio
12636,2.0,81.0,23176.0,Manual,Opel Astra
8990,2.0,100.0,88123.0,Automatic,Opel Insignia
10500,1.0,66.0,3500.0,Semi-automatic,Renault Clio
46895,0.0,147.0,1647.3626086956522,Manual,Renault Espace
12980,2.0,110.0,41781.0,Automatic,Opel Astra
13470,3.0,70.0,51300.0,Manual,Audi A1
21900,0.0,70.0,10.0,Manual,Audi A1
11100,3.0,85.0,111670.0,Manual,Audi A1
21480,1.0,100.0,27000.0,Automatic,Opel Insignia
26200,1.0,85.0,14500.0,Semi-automatic,Audi A3
22490,1.0,121.0,7880.0,Automatic,Opel Insignia
16790,0.0,66.0,10.0,Automatic,Opel Corsa
22800,1.0,147.0,6000.0,Automatic,Renault Clio
12990,3.0,100.0,163383.0,Automatic,Opel Insignia
13500,3.0,125.0,96000.0,Automatic,Opel Insignia
11400,0.0,56.0,150.0,Manual,Renault Clio
14900,2.0,100.0,37750.0,Automatic,Opel Astra
11490,2.0,125.0,99000.0,Automatic,Opel Insignia
7890,3.0,51.0,21750.0,Manual,Opel Corsa
16881,1.0,60.0,3898.0,Manual,Audi A1
20900,1.0,71.0,15108.0,Automatic,Audi A1
7950,3.0,55.0,37800.0,Manual,Renault Clio
12900,2.0,87.0,21904.0,Automatic,Renault Clio
12395,1.0,66.0,12075.0,Automatic,Opel Corsa
15900,3.0,110.0,95600.0,Automatic,Audi A3
14350,1.0,66.0,350.0,Automatic,Opel Corsa
14500,3.0,81.0,89410.0,Manual,Audi A3
22500,1.0,85.0,7000.0,Automatic,Audi A3
16490,3.0,110.0,44500.0,Automatic,Audi A3
38725,0.0,85.0,7.0,Semi-automatic,Audi A3
17980,0.0,66.0,10.0,Manual,Opel Astra
22555,0.0,100.0,1647.3626086956522,Automatic,Opel Astra
28055,0.0,121.0,1647.3626086956522,Manual,Opel Insignia
21499,2.0,81.0,14400.0,Automatic,Audi A3
14295,1.0,66.0,17295.0,Automatic,Opel Corsa
12390,3.0,100.0,127963.0,Automatic,Opel Insignia
15900,0.0,66.0,3500.0,Automatic,Opel Corsa
20009,2.0,85.0,45000.0,Semi-automatic,Audi A3
24990,0.0,85.0,1647.3626086956522,Automatic,Audi A1
19900,3.0,96.0,75000.0,Manual,Renault Espace
10800,0.0,56.0,5.0,Manual,Renault Clio
24800,0.0,85.0,37.0,Automatic,Audi A3
23000,1.0,162.0,18000.0,Automatic,Renault Clio
26900,0.0,85.0,6600.0,Automatic,Audi A3
16990,1.0,77.0,25350.0,Semi-automatic,Opel Astra
16445,1.0,66.0,26307.0,Manual,Audi A1
26990,2.0,118.0,5992.0,Automatic,Renault Espace
11993,3.0,85.0,102816.0,Manual,Audi A1
8925,2.0,51.0,21700.0,Manual,Opel Corsa
18950,1.0,125.0,24987.0,Manual,Opel Insignia
14880,2.0,60.0,11700.0,Manual,Audi A1
20000,3.0,81.0,57000.0,Semi-automatic,Audi A3
16360,0.0,77.0,1.0,Manual,Opel Astra
9150,3.0,60.0,120000.0,Manual,Opel Astra
16350,3.0,81.0,40300.0,Automatic,Audi A3
11850,2.0,100.0,97000.0,Automatic,Opel Astra
25550,0.0,110.0,100.0,Automatic,Opel Astra
20980,1.0,121.0,23726.0,Manual,Opel Insignia
17990,2.0,125.0,28415.0,Manual,Opel Insignia
12750,1.0,66.0,1800.0,Automatic,Opel Corsa
14640,3.0,85.0,83450.0,Automatic,Audi A1
16750,2.0,125.0,85988.0,Automatic,Opel Insignia
16490,0.0,66.0,5000.0,Automatic,Opel Corsa
8399,2.0,55.0,66000.0,Manual,Renault Clio
10480,2.0,81.0,129934.0,Manual,Opel Astra
13680,3.0,85.0,79854.0,Manual,Audi A1
6200,3.0,66.0,99000.0,Manual,Renault Clio
18064,0.0,78.0,1647.3626086956522,Manual,Opel Astra
19499,3.0,162.0,40000.0,Semi-automatic,Renault Clio
10989,1.0,77.0,25136.0,Manual,Opel Astra
9700,1.0,55.0,18035.130066815145,Manual,Renault Clio
8450,2.0,54.0,54000.0,Manual,Renault Clio
7950,3.0,51.0,117736.0,Manual,Opel Corsa
20000,2.0,81.0,81000.0,Semi-automatic,Audi A3
17220,3.0,125.0,75185.0,Automatic,Opel Insignia
12390,2.0,77.0,37889.0,Automatic,Opel Astra
15990,2.0,110.0,21379.0,Automatic,Opel Astra
12900,3.0,88.0,94000.0,Manual,Opel Insignia
22100,0.0,85.0,10000.0,Manual,Audi A1
22000,0.0,85.0,10.0,Manual,Audi A1
40990,0.0,121.0,1647.3626086956522,Automatic,Opel Insignia
12490,2.0,66.0,20135.0,Automatic,Opel Corsa
21800,0.0,85.0,1647.3626086956522,Manual,Audi A1
10980,3.0,100.0,166600.0,Manual,Opel Insignia
22990,3.0,118.0,40321.0,Automatic,Renault Espace
8900,2.0,51.0,45000.0,Manual,Opel Corsa
25900,0.0,85.0,6700.0,Automatic,Audi A1
11050,0.0,66.0,1.0,Manual,Renault Clio
21480,1.0,100.0,24590.0,Automatic,Opel Insignia
10450,1.0,66.0,28800.0,Manual,Renault Clio
23900,0.0,85.0,1647.3626086956522,Automatic,Audi A3
23490,1.0,125.0,23928.0,Automatic,Opel Insignia
26795,0.0,110.0,1.0,Automatic,Audi A3
12850,3.0,70.0,39900.0,Manual,Audi A1
19980,1.0,85.0,26983.0,Manual,Audi A3
23990,2.0,118.0,52285.0,Automatic,Renault Espace
21790,2.0,110.0,36184.0,Automatic,Audi A3
12990,2.0,100.0,92053.0,Manual,Opel Astra
8490,3.0,66.0,49600.0,Manual,Renault Clio
9865,1.0,51.0,7208.0,Manual,Opel Corsa
24999,2.0,118.0,5600.0,Automatic,Renault Espace
15300,1.0,92.0,13404.0,Manual,Opel Astra
20900,2.0,85.0,34500.0,Automatic,Audi A3
20850,1.0,100.0,16279.0,Automatic,Opel Insignia
9600,2.0,55.0,37000.0,Manual,Renault Clio
8300,2.0,66.0,18214.0,Manual,Opel Corsa
12950,2.0,77.0,42000.0,Manual,Opel Astra
11460,0.0,55.0,1647.3626086956522,Manual,Renault Clio
13950,1.0,66.0,8000.0,Automatic,Opel Corsa
14980,3.0,100.0,48700.0,Automatic,Opel Insignia
21900,2.0,110.0,5000.0,Automatic,Audi A3
21450,1.0,121.0,29200.0,Manual,Opel Insignia
16900,1.0,85.0,20951.0,Manual,Audi A1
7999,3.0,55.0,88000.0,Manual,Renault Clio
8950,3.0,100.0,209467.0,Manual,Opel Astra
34000,2.0,110.0,35000.0,Semi-automatic,Audi A3
16920,1.0,60.0,17406.0,Manual,Audi A1
17900,1.0,70.0,10170.0,Automatic,Audi A1
7800,3.0,66.0,53500.0,Manual,Opel Corsa
14490,2.0,101.0,32294.0,Manual,Opel Insignia
7500,3.0,54.0,47000.0,Manual,Renault Clio
20455,3.0,118.0,68570.0,Automatic,Renault Espace
24980,0.0,85.0,6000.0,Manual,Audi A3
9600,2.0,66.0,19000.0,Manual,Renault Clio
20360,0.0,85.0,1647.3626086956522,Manual,Audi A3
18495,3.0,82.0,39660.0,Automatic,Audi A3
19800,2.0,85.0,30537.0,Manual,Audi A3
20890,1.0,85.0,24150.0,Manual,Audi A3
23290,0.0,85.0,0.0,Manual,Audi A3
38290,0.0,147.0,1500.0,Automatic,Opel Insignia
16450,3.0,70.0,18392.0,Automatic,Audi A1
23990,3.0,118.0,27377.0,Automatic,Renault Espace
14490,2.0,101.0,78225.0,Manual,Opel Insignia
12450,1.0,81.0,50000.0,Manual,Opel Astra
17500,2.0,100.0,26607.0,Manual,Opel Insignia
35798,1.0,165.0,100.0,Automatic,Renault Espace
8750,2.0,66.0,42492.0,Manual,Opel Corsa
23021,1.0,162.0,10.0,Automatic,Renault Clio
7500,2.0,55.0,69000.0,Manual,Opel Corsa
26990,0.0,110.0,1647.3626086956522,Automatic,Audi A3
18850,2.0,100.0,29248.0,Automatic,Opel Insignia
22990,1.0,121.0,22837.0,Automatic,Opel Insignia
13900,3.0,125.0,153000.0,Manual,Opel Insignia
15890,3.0,81.0,87000.0,Manual,Audi A3
49100,0.0,146.0,11.0,Automatic,Renault Espace
24000,2.0,81.0,30000.0,Semi-automatic,Audi A3
13490,1.0,66.0,16600.0,Automatic,Opel Corsa
22588,0.0,85.0,10.0,Manual,Audi A3
14480,3.0,125.0,50000.0,Automatic,Opel Insignia
27940,0.0,147.0,600.0,Automatic,Opel Astra
15790,2.0,100.0,18423.0,Automatic,Opel Astra
23600,1.0,85.0,3000.0,Automatic,Audi A3
8490,2.0,55.0,69315.0,Manual,Renault Clio
17998,2.0,92.0,14436.0,Automatic,Audi A1
16980,1.0,100.0,3500.0,Manual,Opel Insignia
20850,0.0,70.0,1.0,Manual,Audi A1
7880,3.0,55.0,98694.0,Manual,Renault Clio
18350,1.0,100.0,28184.0,Automatic,Opel Astra
17250,0.0,66.0,1647.3626086956522,Automatic,Opel Corsa
21900,2.0,117.0,54349.0,Automatic,Renault Espace
18990,2.0,100.0,15678.0,Automatic,Opel Insignia
22990,3.0,119.0,47551.0,Automatic,Renault Espace
13999,1.0,87.0,22071.0,Automatic,Renault Clio
7290,3.0,51.0,45040.0,Manual,Opel Corsa
18975,1.0,110.0,17600.0,Automatic,Opel Astra
20990,0.0,85.0,50.0,Manual,Audi A3
12400,1.0,66.0,21700.0,Semi-automatic,Opel Corsa
19800,1.0,85.0,16423.0,Manual,Audi A3
14890,3.0,125.0,90000.0,Manual,Opel Insignia
35930,0.0,118.0,10.0,Automatic,Renault Espace
19880,1.0,125.0,13380.0,Manual,Opel Insignia
23500,0.0,85.0,10.0,Automatic,Audi A3
12950,3.0,85.0,100000.0,Manual,Audi A1
10690,0.0,56.0,3000.0,Manual,Renault Clio
15490,3.0,88.0,10791.0,Manual,Opel Insignia
26900,0.0,85.0,10.0,Automatic,Audi A3
10460,0.0,54.0,99.0,Manual,Renault Clio
21980,1.0,70.0,15980.0,Automatic,Audi A1
12900,2.0,81.0,61000.0,Manual,Opel Astra
17999,3.0,110.0,40250.0,Automatic,Audi A3
22480,1.0,85.0,5021.0,Automatic,Audi A1
13500,3.0,125.0,110000.0,Automatic,Opel Insignia
17890,3.0,92.0,59147.0,Automatic,Audi A3
11980,2.0,81.0,37047.0,Manual,Opel Astra
18990,0.0,92.0,15.0,Manual,Opel Astra
9890,3.0,81.0,99500.0,Manual,Opel Astra
20490,1.0,100.0,23935.0,Automatic,Opel Insignia
18490,3.0,71.0,58806.0,Automatic,Audi A1
17999,3.0,125.0,69300.0,Automatic,Opel Insignia
13900,1.0,66.0,20764.0,Automatic,Renault Clio
39990,0.0,125.0,5555.0,Automatic,Opel Insignia
9100,2.0,55.0,20057.0,Manual,Renault Clio
21900,0.0,85.0,3100.0,Manual,Audi A1
12450,3.0,103.0,50000.0,Manual,Opel Insignia
20650,2.0,110.0,24900.0,Automatic,Audi A1
18333,1.0,70.0,4800.0,Automatic,Audi A1
11980,2.0,81.0,69186.0,Manual,Opel Astra
23500,1.0,125.0,24337.0,Automatic,Opel Insignia
11680,2.0,81.0,45673.0,Manual,Opel Astra
16500,3.0,81.0,122584.0,Automatic,Audi A3
15900,1.0,70.0,13650.0,Manual,Audi A1
10490,3.0,103.0,89738.0,Manual,Opel Astra
9980,1.0,66.0,7900.0,Manual,Opel Corsa
6880,3.0,51.0,34379.0,Manual,Opel Corsa
19400,1.0,103.0,3095.0,Manual,Opel Insignia
9450,3.0,81.0,107000.0,Manual,Opel Astra
20900,1.0,85.0,31679.0,Automatic,Audi A3
15390,0.0,66.0,1647.3626086956522,Automatic,Opel Corsa
15998,1.0,87.0,13274.0,Automatic,Renault Clio
11200,1.0,66.0,21997.0,Automatic,Opel Corsa
41495,0.0,110.0,750.0,Semi-automatic,Audi A3
18490,1.0,164.0,10564.0,Automatic,Renault Clio
16950,3.0,125.0,117500.0,Automatic,Opel Insignia
19500,0.0,70.0,24.0,Manual,Audi A1
21390,0.0,70.0,1647.3626086956522,Manual,Audi A1
17900,2.0,71.0,25751.0,Automatic,Audi A1
26770,0.0,85.0,5300.0,Automatic,Audi A3
15000,3.0,66.0,32000.0,Semi-automatic,Audi A1
18450,3.0,81.0,66045.0,Automatic,Audi A3
16444,3.0,70.0,33142.0,Automatic,Audi A1
26300,0.0,85.0,15.0,Automatic,Audi A1
9400,2.0,55.0,54000.0,Manual,Renault Clio
9000,2.0,54.0,26000.0,Manual,Renault Clio
12500,3.0,66.0,64000.0,Manual,Audi A1
8770,2.0,51.0,22333.0,Manual,Opel Corsa
26700,0.0,85.0,1647.3626086956522,Automatic,Audi A3
23200,1.0,85.0,80.0,Automatic,Audi A1
14499,1.0,74.0,11000.0,Manual,Opel Astra
13470,1.0,66.0,11364.0,Automatic,Opel Corsa
15470,3.0,81.0,61050.0,Manual,Audi A3
7800,3.0,51.0,133081.0,Manual,Opel Corsa
15390,1.0,92.0,11300.0,Manual,Opel Astra
13500,3.0,92.0,110396.0,Manual,Audi A3
16873,0.0,77.0,1647.3626086956522,Manual,Opel Astra
10288,0.0,51.0,3.0,Manual,Opel Corsa
21800,1.0,85.0,14160.0,Manual,Audi A3
20900,1.0,100.0,27400.0,Automatic,Opel Insignia
13490,1.0,66.0,11000.0,Automatic,Opel Corsa
12340,2.0,81.0,44179.0,Manual,Opel Astra
11900,3.0,100.0,105039.0,Manual,Opel Insignia
11700,3.0,100.0,97000.0,Automatic,Opel Insignia
20605,0.0,110.0,1647.3626086956522,Automatic,Opel Astra
10300,3.0,70.0,85000.0,Manual,Audi A1
28990,0.0,121.0,15.0,Automatic,Opel Insignia
30105,0.0,147.0,1647.3626086956522,Automatic,Opel Insignia
10999,0.0,56.0,10.0,Manual,Renault Clio
17500,1.0,103.0,16000.0,Manual,Opel Insignia
16440,2.0,100.0,33800.0,Manual,Opel Insignia
14980,2.0,125.0,100000.0,Automatic,Opel Insignia
11990,3.0,60.0,45000.0,Manual,Audi A1
26980,0.0,85.0,2998.0,Automatic,Audi A1
7950,3.0,70.0,92000.0,Manual,Opel Corsa
23988,0.0,85.0,10.0,Automatic,Audi A3
24525,1.0,121.0,20300.0,Automatic,Opel Insignia
28900,3.0,81.0,14000.0,Semi-automatic,Audi A3
14950,2.0,90.0,22013.0,Automatic,Renault Clio
25500,0.0,100.0,9300.0,Manual,Opel Insignia
13479,3.0,81.0,69400.0,Manual,Audi A3
16800,1.0,71.0,21196.0,Manual,Audi A1
21500,1.0,85.0,20702.0,Manual,Audi A3
12799,3.0,100.0,93000.0,Automatic,Opel Insignia
18450,0.0,66.0,10.0,Automatic,Opel Corsa
15450,3.0,81.0,149006.0,Automatic,Audi A3
16990,2.0,110.0,50068.0,Manual,Audi A3
23950,0.0,85.0,3521.0,Manual,Audi A3
15990,1.0,87.0,13795.0,Automatic,Renault Clio
16390,0.0,67.0,1647.3626086956522,Manual,Opel Astra
23990,0.0,110.0,5.0,Automatic,Opel Astra
9150,2.0,55.0,29000.0,Manual,Renault Clio
11222,0.0,55.0,1647.3626086956522,Manual,Renault Clio
12250,2.0,81.0,41116.0,Manual,Opel Astra
13900,3.0,70.0,49000.0,Manual,Audi A1
7300,3.0,51.0,105000.0,Manual,Opel Corsa
12380,3.0,70.0,27100.0,Manual,Audi A1
12950,3.0,85.0,168000.0,Manual,Audi A1
15290,0.0,66.0,50.0,Automatic,Opel Corsa
20488,1.0,70.0,13000.0,Automatic,Audi A1
21300,0.0,85.0,1647.3626086956522,Automatic,Audi A1
27380,0.0,85.0,1647.3626086956522,Automatic,Audi A1
14940,3.0,103.0,61443.0,Manual,Opel Insignia
16799,3.0,125.0,77000.0,Automatic,Opel Insignia
30950,0.0,110.0,1500.0,Automatic,Opel Astra
24490,0.0,85.0,1647.3626086956522,Automatic,Audi A3
16900,2.0,81.0,54740.0,Manual,Audi A3
22590,1.0,121.0,29625.0,Automatic,Opel Insignia
15000,2.0,70.0,17000.0,Manual,Audi A1
10950,2.0,100.0,88000.0,Manual,Opel Insignia
16300,1.0,66.0,7756.0,Manual,Audi A1
13390,2.0,87.0,31356.0,Automatic,Renault Clio
23250,1.0,70.0,19627.0,Automatic,Audi A1
16200,1.0,70.0,14936.0,Manual,Audi A1
21390,2.0,121.0,25368.0,Automatic,Opel Insignia
29990,2.0,119.0,40150.0,Automatic,Renault Espace
15844,2.0,70.0,13521.0,Manual,Audi A1
20500,2.0,110.0,28000.0,Automatic,Audi A3
27300,0.0,85.0,15500.0,Automatic,Audi A3
13576,1.0,66.0,10888.0,Automatic,Opel Corsa
10990,0.0,66.0,1550.0,Manual,Opel Corsa
17990,2.0,100.0,6716.0,Manual,Opel Insignia
27350,0.0,85.0,50.0,Automatic,Audi A3
28980,0.0,85.0,4500.0,Automatic,Audi A1
10985,0.0,56.0,15.0,Manual,Renault Clio
23980,0.0,85.0,2444.0,Manual,Audi A3
9880,1.0,54.0,26230.0,Manual,Renault Clio
25090,0.0,110.0,100.0,Manual,Audi A3
26499,0.0,85.0,1647.3626086956522,Automatic,Audi A3
26900,0.0,96.0,1647.3626086956522,Automatic,Audi A3
19390,1.0,70.0,8820.0,Automatic,Audi A1
12990,1.0,66.0,18700.0,Automatic,Opel Corsa
12980,3.0,103.0,83112.0,Manual,Opel Insignia
10689,0.0,51.0,10.0,Manual,Opel Corsa
10990,0.0,55.0,8.0,Manual,Opel Corsa
18999,2.0,81.0,59000.0,Automatic,Audi A3
11190,0.0,51.0,10.0,Manual,Opel Corsa
15490,3.0,100.0,92700.0,Manual,Opel Insignia
18990,0.0,92.0,10.0,Manual,Audi A1
19290,2.0,110.0,93615.0,Manual,Audi A3
20450,1.0,70.0,14500.0,Automatic,Audi A1
14900,3.0,81.0,175000.0,Automatic,Audi A3
18990,0.0,81.0,1.0,Manual,Opel Astra
17999,1.0,87.0,11112.0,Automatic,Renault Clio
19990,1.0,100.0,1501.0,Manual,Opel Insignia
7850,3.0,55.0,77000.0,Manual,Renault Clio
8150,3.0,55.0,121226.0,Manual,Renault Clio
15450,1.0,66.0,26495.0,Manual,Audi A1
9900,2.0,66.0,50998.0,Manual,Renault Clio
16940,1.0,60.0,6436.0,Manual,Audi A1
38500,0.0,125.0,3000.0,Automatic,Opel Insignia
25990,0.0,85.0,1032.0,Automatic,Audi A1
16500,1.0,85.0,18000.0,Manual,Audi A1
14900,2.0,85.0,115900.0,Automatic,Audi A1
20840,1.0,85.0,21828.0,Manual,Audi A3
24450,0.0,85.0,1647.3626086956522,Automatic,Audi A3
12990,1.0,66.0,460.0,Automatic,Opel Corsa
32489,0.0,121.0,8650.0,Manual,Opel Insignia
18990,0.0,110.0,4000.0,Automatic,Opel Astra
25190,0.0,85.0,255.0,Automatic,Audi A1
23740,0.0,110.0,12.0,Automatic,Opel Astra
28690,0.0,85.0,1647.3626086956522,Automatic,Audi A1
18870,1.0,70.0,8430.0,Automatic,Audi A1
15241,1.0,77.0,13041.0,Manual,Opel Astra
15300,1.0,100.0,27539.0,Manual,Opel Astra
14390,3.0,71.0,62104.0,Manual,Audi A1
19980,1.0,103.0,25000.0,Manual,Opel Insignia
